lhs	rhs	rules	support	confidence	lift	count	oddsRatio	source	DiseaseName	Source	Found.identifier.Reactome	intended_target_entrez_gene_id	Entry.Uniprot	ReactomeID	Name	Species	URL	EvidenceCode	Parent.Name	Major	Minor
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2219530	TAS	PI3K/AKT Signaling in Cancer	Disease	Diseases of signal transduction
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-5689896	Ovarian tumor domain proteases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689896	TAS	Deubiquitination	Metabolism of proteins	Post-translational protein modification
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	G4XH65	R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6811558	TAS	Negative regulation of the PI3K/AKT network	Signal Transduction	Intracellular signaling by second messengers
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	G4XH65	R-HSA-8939902	Regulation of RUNX2 expression and activity	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8939902	IEA	Transcriptional regulation by RUNX2	Gene expression (Transcription)	RNA Polymerase II Transcription
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6811558	TAS	Negative regulation of the PI3K/AKT network	Signal Transduction	Intracellular signaling by second messengers
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-8939902	Regulation of RUNX2 expression and activity	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8939902	IEA	Transcriptional regulation by RUNX2	Gene expression (Transcription)	RNA Polymerase II Transcription
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-8931987	RUNX1 regulates estrogen receptor mediated transcription	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8931987	TAS	Transcriptional regulation by RUNX1	Gene expression (Transcription)	RNA Polymerase II Transcription
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-8939256	RUNX1 regulates transcription of genes involved in WNT signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8939256	TAS	Transcriptional regulation by RUNX1	Gene expression (Transcription)	RNA Polymerase II Transcription
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-8939902	Regulation of RUNX2 expression and activity	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8939902	TAS	Transcriptional regulation by RUNX2	Gene expression (Transcription)	RNA Polymerase II Transcription
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-1251985	Nuclear signaling by ERBB4	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1251985	TAS	Signaling by ERBB4	Signal Transduction	Signaling by Receptor Tyrosine Kinases
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	P03372	R-HSA-1257604	PIP3 activates AKT signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1257604	TAS	Intracellular signaling by second messengers	Signal Transduction	Intracellular signaling by second messengers
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	G4XH65	R-HSA-8939902	Regulation of RUNX2 expression and activity	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8939902	TAS	Transcriptional regulation by RUNX2	Gene expression (Transcription)	RNA Polymerase II Transcription
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	G4XH65	R-HSA-1251985	Nuclear signaling by ERBB4	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1251985	TAS	Signaling by ERBB4	Signal Transduction	Signaling by Receptor Tyrosine Kinases
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	G4XH65	R-HSA-8931987	RUNX1 regulates estrogen receptor mediated transcription	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8931987	TAS	Transcriptional regulation by RUNX1	Gene expression (Transcription)	RNA Polymerase II Transcription
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	G4XH65	R-HSA-8939256	RUNX1 regulates transcription of genes involved in WNT signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8939256	TAS	Transcriptional regulation by RUNX1	Gene expression (Transcription)	RNA Polymerase II Transcription
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	G4XH65	R-HSA-1257604	PIP3 activates AKT signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1257604	TAS	Intracellular signaling by second messengers	Signal Transduction	Intracellular signaling by second messengers
ESR1	D006528	{ESR1=1} => {MESH.D006528=1}	0.5	0.931034482758621	1.09295352323838	27	4.26315789473682	MESH	Carcinoma, Hepatocellular	MESH	P03372	2099	G4XH65	R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8866910	TAS	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	Gene expression (Transcription)	RNA Polymerase II Transcription
HLA.DRA	D006528	{HLA.DRA=1} => {MESH.D006528=1}	0.259259259259259	0.933333333333333	1.09565217391304	14	3.0625	MESH	Carcinoma, Hepatocellular	MESH	P01903	3122	P01903	R-HSA-389948	PD-1 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-389948	TAS	Costimulation by the CD28 family	Immune System	Adaptive Immune System
HLA.DRA	D006528	{HLA.DRA=1} => {MESH.D006528=1}	0.259259259259259	0.933333333333333	1.09565217391304	14	3.0625	MESH	Carcinoma, Hepatocellular	MESH	P01903	3122	P01903	R-HSA-202430	Translocation of ZAP-70 to Immunological synapse	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-202430	TAS	TCR signaling	Immune System	Adaptive Immune System
HLA.DRA	D006528	{HLA.DRA=1} => {MESH.D006528=1}	0.259259259259259	0.933333333333333	1.09565217391304	14	3.0625	MESH	Carcinoma, Hepatocellular	MESH	P01903	3122	P01903	R-HSA-202433	Generation of second messenger molecules	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-202433	TAS	TCR signaling	Immune System	Adaptive Immune System
HLA.DRA	D006528	{HLA.DRA=1} => {MESH.D006528=1}	0.259259259259259	0.933333333333333	1.09565217391304	14	3.0625	MESH	Carcinoma, Hepatocellular	MESH	P01903	3122	P01903	R-HSA-877300	Interferon gamma signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-877300	TAS	Interferon Signaling	Immune System	Cytokine Signaling in Immune system
HLA.DRA	D006528	{HLA.DRA=1} => {MESH.D006528=1}	0.259259259259259	0.933333333333333	1.09565217391304	14	3.0625	MESH	Carcinoma, Hepatocellular	MESH	P01903	3122	P01903	R-HSA-202424	Downstream TCR signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-202424	TAS	TCR signaling	Immune System	Adaptive Immune System
HLA.DRA	D006528	{HLA.DRA=1} => {MESH.D006528=1}	0.259259259259259	0.933333333333333	1.09565217391304	14	3.0625	MESH	Carcinoma, Hepatocellular	MESH	P01903	3122	P01903	R-HSA-2132295	MHC class II antigen presentation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2132295	TAS	Adaptive Immune System	Immune System	Adaptive Immune System
HLA.DRA	D006528	{HLA.DRA=1} => {MESH.D006528=1}	0.259259259259259	0.933333333333333	1.09565217391304	14	3.0625	MESH	Carcinoma, Hepatocellular	MESH	P01903	3122	P01903	R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-202427	TAS	TCR signaling	Immune System	Adaptive Immune System
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	B6ZGS9	R-HSA-1989781	PPARA activates gene expression	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1989781	TAS	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	B6ZGS9	R-HSA-211976	Endogenous sterols	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-211976	TAS	Cytochrome P450 - arranged by substrate type	Metabolism	Biological oxidations
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1-1	9971	F1DAL1	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	B6ZGS9	R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-193368	TAS	Synthesis of bile acids and bile salts	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	B6ZGS9	R-HSA-192105	Synthesis of bile acids and bile salts	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-192105	TAS	Bile acid and bile salt metabolism	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1-1	9971	B6ZGS9	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1-2	9971	Q96RI1	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1-1	9971	Q96RI1	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1-2	9971	B6ZGS9	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1-2	9971	F1DAL1	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	F1DAL1	R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-193807	TAS	Synthesis of bile acids and bile salts	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	F1DAL1	R-HSA-159418	Recycling of bile acids and salts	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-159418	TAS	Bile acid and bile salt metabolism	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	F1DAL1	R-HSA-211976	Endogenous sterols	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-211976	TAS	Cytochrome P450 - arranged by substrate type	Metabolism	Biological oxidations
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	B6ZGS9	R-HSA-159418	Recycling of bile acids and salts	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-159418	TAS	Bile acid and bile salt metabolism	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	F1DAL1	R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-193368	TAS	Synthesis of bile acids and bile salts	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	F1DAL1	R-HSA-192105	Synthesis of bile acids and bile salts	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-192105	TAS	Bile acid and bile salt metabolism	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	Q96RI1	R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-193807	TAS	Synthesis of bile acids and bile salts	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	F1DAL1	R-HSA-1989781	PPARA activates gene expression	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1989781	TAS	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	Q96RI1	R-HSA-211976	Endogenous sterols	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-211976	TAS	Cytochrome P450 - arranged by substrate type	Metabolism	Biological oxidations
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	Q96RI1	R-HSA-1989781	PPARA activates gene expression	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1989781	TAS	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1-3	9971	Q96RI1	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	Q96RI1	R-HSA-159418	Recycling of bile acids and salts	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-159418	TAS	Bile acid and bile salt metabolism	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1	9971	B6ZGS9	R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-193807	TAS	Synthesis of bile acids and bile salts	Metabolism	Metabolism of lipids
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1-3	9971	B6ZGS9	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
NR1H4	D006528	{NR1H4=1} => {MESH.D006528=1}	0.296296296296296	0.941176470588235	1.10485933503836	16	3.73333333333333	MESH	Carcinoma, Hepatocellular	MESH	Q96RI1-4	9971	F1DAL1	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
